CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
42693,IPC,454,1,2
42694,IT,66C,1,1
42694,IT,66D,1,2
42695,IPC,392,1,1
42696,IPC,323,1,1
42697,IPC,379,1,1
42698,IPC,323,1,1
42699,IPC,307,1,1
42700,IPC,307,1,1
42701,IPC,323,1,1
42702,IPC,392,1,1
42703,IPC,323,1,1
42704,IPC,307,1,1
42705,IPC,392,1,1
42706,IT,66C,1,1
42706,IT,66D,1,2
42707,IPC,307,1,1
42708,IPC,354,1,1
42709,IPC,380,1,1
42709,IPC,454,1,2
42710,IPC,498A,1,1
42710,DV,3,1,2
42711,IPC,392,1,1
42712,IPC,323,1,1
42713,IPC,420,1,1
42714,IPC,354,1,1
42715,IPC,323,1,1
42716,SCST,3,1,1
42717,IPC,323,1,1
42718,IPC,302,1,1
42719,IPC,379,1,1
42720,SCST,3,1,1
42721,IPC,323,1,1
42722,IPC,498A,1,1
42722,DV,3,1,2
42723,IPC,379,1,1
42724,IPC,323,1,1
42725,IPC,326,1,1
42726,IPC,302,1,1
42727,IPC,323,1,1
42728,IPC,326,1,1
42729,IPC,379,1,1
42730,NDPS,20,1,1
42731,IPC,323,1,1
42732,IPC,323,1,1
42733,IPC,379,1,1
42734,IPC,323,1,1
42735,IPC,379,1,1
42736,IPC,420,1,1
42736,IPC,468,1,2
42737,IPC,420,1,1
42738,IPC,498A,1,1
42738,DV,3,1,2
42739,IPC,380,1,1
42739,IPC,454,1,2
42740,IPC,392,1,1
42741,IPC,392,1,1
42742,IPC,420,1,1
42742,IPC,468,1,2
42743,IPC,379,1,1
42744,IPC,392,1,1
42745,IPC,323,1,1
42746,IPC,379,1,1
42747,IPC,354,1,1
42748,IPC,323,1,1
42749,SCST,3,1,1
42750,IPC,420,1,1
42750,IPC,468,1,2
42751,SCST,3,1,1
42752,IPC,323,1,1
42753,IT,66C,1,1
42753,IT,66D,1,2
42754,IPC,323,1,1
42755,IPC,498A,1,1
42755,DV,3,1,2
42756,IPC,323,1,1
42757,SCST,3,1,1
42758,SCST,3,1,1
42759,IPC,376,1,1
42760,IPC,498A,1,1
42760,DV,3,1,2
42761,NDPS,21,1,1
42762,IPC,302,1,1
42763,IPC,379,1,1
42764,IPC,420,1,1
42765,NDPS,20,1,1
42766,IT,66D,1,1
42767,IPC,302,1,1
42768,IPC,392,1,1
42769,IPC,326,1,1
42770,IPC,326,1,1
42771,IPC,392,1,1
42772,IPC,379,1,1
42773,IT,66D,1,1
42774,IPC,326,1,1
42775,NDPS,20,1,1
42776,NDPS,21,1,1
42777,IPC,323,1,1
42778,IPC,379,1,1
42779,IPC,420,1,1
42779,IPC,468,1,2
42780,IPC,420,1,1
42780,IPC,468,1,2
42781,IPC,379,1,1
42782,IPC,498A,1,1
42782,DV,3,1,2
42783,IPC,354,1,1
42784,IPC,302,1,1
42785,IPC,379,1,1
42786,IT,66D,1,1
42787,IPC,302,1,1
42788,IPC,392,1,1
42789,IPC,376,1,1
42790,IPC,420,1,1
42790,IPC,468,1,2
42791,IPC,420,1,1
42792,NDPS,20,1,1
42793,IPC,376,1,1
42794,NDPS,20,1,1
42795,IPC,392,1,1
42796,IPC,323,1,1
42797,IPC,323,1,1
42798,NDPS,20,1,1
42799,IPC,323,1,1
42800,IPC,326,1,1
42801,IPC,420,1,1
42801,IPC,468,1,2
42802,IPC,379,1,1
42803,IPC,323,1,1
42804,IPC,376,1,1
42805,IPC,420,1,1
42806,IPC,392,1,1
42807,IPC,420,1,1
42807,IPC,468,1,2
42808,IPC,323,1,1
42809,IPC,392,1,1
42810,IPC,323,1,1
42811,IPC,379,1,1
42812,IT,66C,1,1
42812,IT,66D,1,2
42813,IPC,379,1,1
42814,SCST,3,1,1
42815,IPC,420,1,1
42815,IPC,468,1,2
42816,IPC,307,1,1
42817,IPC,323,1,1
42818,IPC,326,1,1
42819,IPC,420,1,1
42820,IPC,392,1,1
42821,IPC,379,1,1
42822,IPC,392,1,1
42823,SCST,3,1,1
42824,IPC,379,1,1
42825,IPC,376,1,1
42826,IPC,354,1,1
42827,IPC,392,1,1
42828,IPC,302,1,1
42829,IPC,420,1,1
42830,IPC,379,1,1
42831,NDPS,21,1,1
42832,IPC,354,1,1
42833,IPC,392,1,1
42834,IPC,323,1,1
42835,IPC,420,1,1
42836,IT,66D,1,1
42837,IPC,323,1,1
42838,IPC,323,1,1
42839,IPC,376,1,1
42840,IPC,420,1,1
42841,IPC,307,1,1
42842,IPC,380,1,1
42842,IPC,454,1,2
42843,IPC,392,1,1
42844,IPC,354,1,1
42845,IPC,302,1,1
42846,IPC,379,1,1
42847,IPC,323,1,1
42848,IPC,420,1,1
42848,IPC,468,1,2
42849,IPC,323,1,1
42850,IPC,380,1,1
42850,IPC,454,1,2
42851,SCST,3,1,1
42852,IPC,380,1,1
42852,IPC,454,1,2
42853,IPC,379,1,1
42854,IPC,307,1,1
42855,NDPS,21,1,1
42856,IPC,354,1,1
42857,IPC,379,1,1
42858,IPC,307,1,1
42859,IPC,379,1,1
42860,IT,66C,1,1
42860,IT,66D,1,2
42861,IPC,307,1,1
42862,IPC,379,1,1
42863,IPC,307,1,1
42864,IPC,302,1,1
42865,IPC,323,1,1
42866,NDPS,20,1,1
42867,NDPS,21,1,1
42868,IPC,392,1,1
42869,IPC,379,1,1
42870,IPC,498A,1,1
42870,DV,3,1,2
42871,IPC,379,1,1
42872,IPC,379,1,1
42873,IPC,376,1,1
42874,IPC,323,1,1
42875,IPC,323,1,1
42876,IPC,307,1,1
42877,IPC,323,1,1
42878,SCST,3,1,1
42879,IPC,323,1,1
42880,IPC,379,1,1
42881,IPC,392,1,1
42882,IPC,380,1,1
42882,IPC,454,1,2
42883,IPC,380,1,1
42883,IPC,454,1,2
42884,IPC,307,1,1
42885,IPC,302,1,1
42886,IPC,302,1,1
42887,IPC,392,1,1
42888,IT,66D,1,1
42889,IPC,380,1,1
42889,IPC,454,1,2
42890,SCST,3,1,1
42891,IPC,323,1,1
42892,IPC,498A,1,1
42892,DV,3,1,2
42893,IPC,307,1,1
42894,IPC,379,1,1
42895,IT,66D,1,1
42896,IPC,354,1,1
42897,IPC,498A,1,1
42897,DV,3,1,2
42898,NDPS,21,1,1
42899,IPC,307,1,1
42900,IPC,307,1,1
42901,IPC,392,1,1
42902,IPC,376,1,1
42903,IPC,326,1,1
42904,IPC,392,1,1
42905,IPC,498A,1,1
42905,DV,3,1,2
42906,IPC,392,1,1
42907,IPC,380,1,1
42907,IPC,454,1,2
42908,IPC,498A,1,1
42908,DV,3,1,2
42909,SCST,3,1,1
42910,IPC,392,1,1
42911,IPC,379,1,1
42912,IPC,379,1,1
42913,IPC,392,1,1
42914,IPC,379,1,1
42915,IPC,420,1,1
42915,IPC,468,1,2
42916,IPC,323,1,1
42917,SCST,3,1,1
42918,NDPS,21,1,1
42919,IPC,376,1,1
42920,IPC,354,1,1
42921,IPC,392,1,1
42922,IPC,392,1,1
42923,IT,66D,1,1
42924,IPC,326,1,1
42925,IPC,380,1,1
42925,IPC,454,1,2
42926,IPC,392,1,1
42927,IPC,323,1,1
42928,IPC,323,1,1
42929,IPC,420,1,1
42930,IPC,420,1,1
42931,IPC,379,1,1
42932,IPC,323,1,1
42933,IT,66D,1,1
42934,IPC,379,1,1
42935,IPC,379,1,1
42936,IPC,379,1,1
42937,IPC,498A,1,1
42937,DV,3,1,2
42938,IPC,307,1,1
42939,SCST,3,1,1
42940,IPC,302,1,1
42941,IT,66C,1,1
42941,IT,66D,1,2
42942,IPC,380,1,1
42942,IPC,454,1,2
42943,IPC,323,1,1
42944,IPC,354,1,1
42945,IPC,323,1,1
42946,IPC,323,1,1
42947,IPC,302,1,1
42948,IPC,498A,1,1
42948,DV,3,1,2
42949,IPC,326,1,1
42950,IPC,420,1,1
42951,IT,66C,1,1
42951,IT,66D,1,2
42952,IPC,498A,1,1
42952,DV,3,1,2
42953,IPC,380,1,1
42953,IPC,454,1,2
42954,IPC,379,1,1
42955,IPC,420,1,1
42956,IPC,380,1,1
42956,IPC,454,1,2
42957,IPC,392,1,1
42958,IPC,323,1,1
42959,IPC,392,1,1
42960,IPC,323,1,1
42961,NDPS,20,1,1
42962,IT,66D,1,1
42963,NDPS,21,1,1
42964,NDPS,21,1,1
42965,IPC,323,1,1
42966,IT,66D,1,1
42967,IT,66D,1,1
42968,IPC,379,1,1
42969,IPC,302,1,1
42970,IPC,380,1,1
42970,IPC,454,1,2
42971,IPC,307,1,1
42972,IPC,323,1,1
42973,IPC,379,1,1
42974,IPC,323,1,1
42975,NDPS,21,1,1
42976,IPC,392,1,1
42977,IPC,380,1,1
42977,IPC,454,1,2
42978,IT,66C,1,1
42978,IT,66D,1,2
42979,IPC,379,1,1
42980,SCST,3,1,1
42981,IPC,323,1,1
42982,IPC,326,1,1
42983,IPC,420,1,1
42983,IPC,468,1,2
42984,SCST,3,1,1
42985,IPC,380,1,1
42985,IPC,454,1,2
42986,NDPS,20,1,1
42987,IPC,498A,1,1
42987,DV,3,1,2
42988,NDPS,20,1,1
42989,IT,66C,1,1
42989,IT,66D,1,2
42990,IPC,376,1,1
42991,IPC,323,1,1
42992,IPC,379,1,1
42993,IPC,420,1,1
42993,IPC,468,1,2
42994,IPC,326,1,1
42995,IT,66D,1,1
42996,SCST,3,1,1
42997,IPC,307,1,1
42998,IPC,326,1,1
42999,IPC,354,1,1
43000,IPC,379,1,1
43001,IPC,379,1,1
43002,IPC,307,1,1
43003,IPC,420,1,1
43003,IPC,468,1,2
43004,IPC,379,1,1
43005,IPC,307,1,1
43006,NDPS,20,1,1
43007,IT,66C,1,1
43007,IT,66D,1,2
43008,IPC,420,1,1
43008,IPC,468,1,2
43009,IPC,302,1,1
43010,IPC,420,1,1
43010,IPC,468,1,2
43011,IPC,307,1,1
43012,NDPS,21,1,1
43013,IPC,420,1,1
43013,IPC,468,1,2
43014,IPC,326,1,1
43015,IPC,323,1,1
43016,IPC,392,1,1
43017,IPC,379,1,1
43018,SCST,3,1,1
43019,IPC,307,1,1
43020,IPC,498A,1,1
43020,DV,3,1,2
43021,IPC,420,1,1
43021,IPC,468,1,2
43022,IPC,379,1,1
43023,IPC,326,1,1
43024,NDPS,20,1,1
43025,IPC,307,1,1
43026,IPC,498A,1,1
43026,DV,3,1,2
43027,IPC,376,1,1
43028,NDPS,20,1,1
43029,IPC,323,1,1
43030,IPC,323,1,1
43031,IPC,323,1,1
43032,IPC,380,1,1
43032,IPC,454,1,2
43033,IPC,354,1,1
43034,IT,66C,1,1
43034,IT,66D,1,2
43035,SCST,3,1,1
43036,IPC,379,1,1
43037,IPC,323,1,1
43038,IPC,307,1,1
43039,IPC,302,1,1
43040,IPC,392,1,1
43041,IPC,379,1,1
43042,IPC,376,1,1
43043,IT,66C,1,1
43043,IT,66D,1,2
43044,IPC,379,1,1
43045,IPC,323,1,1
43046,IPC,323,1,1
43047,IPC,379,1,1
43048,NDPS,20,1,1
43049,NDPS,20,1,1
43050,IPC,379,1,1
43051,NDPS,20,1,1
43052,IPC,379,1,1
43053,IPC,379,1,1
43054,IPC,498A,1,1
43054,DV,3,1,2
43055,IPC,379,1,1
43056,IPC,323,1,1
43057,IPC,323,1,1
43058,IT,66C,1,1
43058,IT,66D,1,2
43059,IPC,380,1,1
43059,IPC,454,1,2
43060,IPC,380,1,1
43060,IPC,454,1,2
43061,IPC,323,1,1
43062,IPC,420,1,1
43063,IPC,379,1,1
43064,IPC,420,1,1
43065,IT,66C,1,1
43065,IT,66D,1,2
43066,IPC,323,1,1
43067,IPC,323,1,1
43068,IPC,392,1,1
43069,IPC,307,1,1
43070,IPC,376,1,1
43071,IPC,376,1,1
43072,SCST,3,1,1
43073,IPC,302,1,1
43074,IPC,307,1,1
43075,IPC,392,1,1
43076,IPC,323,1,1
43077,IPC,498A,1,1
43077,DV,3,1,2
43078,IPC,376,1,1
43079,IPC,354,1,1
43080,IPC,376,1,1
43081,IPC,379,1,1
43082,IPC,392,1,1
43083,IT,66C,1,1
43083,IT,66D,1,2
43084,IPC,392,1,1
43085,IPC,302,1,1
43086,IPC,392,1,1
43087,IPC,323,1,1
43088,IT,66D,1,1
43089,IPC,380,1,1
43089,IPC,454,1,2
43090,SCST,3,1,1
43091,IPC,323,1,1
43092,IPC,323,1,1
43093,IPC,498A,1,1
43093,DV,3,1,2
43094,SCST,3,1,1
43095,NDPS,21,1,1
43096,IPC,379,1,1
43097,IPC,380,1,1
43097,IPC,454,1,2
43098,IPC,392,1,1
43099,IPC,392,1,1
43100,IPC,392,1,1
43101,IPC,323,1,1
43102,IPC,323,1,1
43103,IPC,380,1,1
43103,IPC,454,1,2
43104,NDPS,21,1,1
43105,IPC,323,1,1
43106,SCST,3,1,1
43107,IPC,326,1,1
43108,IPC,380,1,1
43108,IPC,454,1,2
43109,IPC,354,1,1
43110,IPC,379,1,1
43111,NDPS,20,1,1
43112,IPC,326,1,1
43113,NDPS,21,1,1
43114,IT,66D,1,1
43115,IT,66D,1,1
43116,IPC,498A,1,1
43116,DV,3,1,2
43117,IPC,354,1,1
43118,IPC,307,1,1
43119,SCST,3,1,1
43120,IPC,326,1,1
43121,IPC,323,1,1
43122,SCST,3,1,1
43123,IPC,498A,1,1
43123,DV,3,1,2
43124,IPC,323,1,1
43125,IPC,420,1,1
43126,IPC,420,1,1
43127,IPC,323,1,1
43128,IPC,326,1,1
43129,IPC,376,1,1
43130,IPC,392,1,1
43131,IT,66C,1,1
43131,IT,66D,1,2
43132,NDPS,21,1,1
43133,IPC,302,1,1
43134,IPC,326,1,1
43135,IPC,354,1,1
43136,IPC,379,1,1
43137,IT,66D,1,1
43138,IPC,302,1,1
43139,SCST,3,1,1
43140,IPC,379,1,1
43141,IPC,307,1,1
43142,IT,66D,1,1
43143,IPC,392,1,1
43144,IT,66C,1,1
43144,IT,66D,1,2
43145,IPC,379,1,1
43146,NDPS,20,1,1
43147,IPC,380,1,1
43147,IPC,454,1,2
43148,IPC,380,1,1
43148,IPC,454,1,2
43149,IPC,323,1,1
43150,IPC,379,1,1
43151,IPC,323,1,1
43152,IPC,323,1,1
43153,IPC,392,1,1
43154,IPC,323,1,1
43155,IPC,380,1,1
43155,IPC,454,1,2
43156,IPC,302,1,1
43157,IT,66C,1,1
43157,IT,66D,1,2
43158,IPC,379,1,1
43159,IPC,379,1,1
43160,IPC,354,1,1
43161,IPC,380,1,1
43161,IPC,454,1,2
43162,IPC,326,1,1
43163,IPC,354,1,1
43164,IPC,302,1,1
43165,IPC,323,1,1
43166,IPC,420,1,1
43167,IPC,323,1,1
43168,IPC,323,1,1
43169,IPC,323,1,1
43170,IPC,392,1,1
43171,IPC,323,1,1
43172,IPC,379,1,1
43173,IPC,420,1,1
43174,IPC,379,1,1
43175,IPC,326,1,1
43176,IPC,392,1,1
43177,IPC,326,1,1
43178,NDPS,20,1,1
43179,IPC,302,1,1
43180,IPC,379,1,1
43181,IPC,498A,1,1
43181,DV,3,1,2
43182,IPC,323,1,1
43183,IPC,326,1,1
43184,IPC,379,1,1
43185,IPC,392,1,1
43186,SCST,3,1,1
43187,IPC,380,1,1
43187,IPC,454,1,2
43188,IPC,323,1,1
43189,IPC,379,1,1
43190,IPC,420,1,1
43190,IPC,468,1,2
43191,IPC,392,1,1
43192,IPC,420,1,1
43192,IPC,468,1,2
43193,NDPS,21,1,1
43194,IPC,302,1,1
43195,IPC,326,1,1
43196,IT,66C,1,1
43196,IT,66D,1,2
43197,IT,66C,1,1
43197,IT,66D,1,2
43198,IPC,392,1,1
43199,NDPS,21,1,1
43200,IPC,323,1,1
43201,IPC,323,1,1
43202,IPC,379,1,1
43203,IPC,420,1,1
43203,IPC,468,1,2
43204,IPC,420,1,1
43205,IPC,376,1,1
43206,IPC,323,1,1
43207,IT,66C,1,1
43207,IT,66D,1,2
43208,IPC,307,1,1
43209,NDPS,20,1,1
43210,IPC,498A,1,1
43210,DV,3,1,2
43211,IPC,420,1,1
43212,IPC,392,1,1
43213,IPC,323,1,1
43214,IT,66C,1,1
43214,IT,66D,1,2
43215,IPC,379,1,1
43216,IT,66C,1,1
43216,IT,66D,1,2
43217,SCST,3,1,1
43218,IPC,498A,1,1
43218,DV,3,1,2
43219,IPC,326,1,1
43220,IPC,392,1,1
43221,IPC,392,1,1
43222,IPC,420,1,1
43222,IPC,468,1,2
43223,IPC,420,1,1
43224,IPC,323,1,1
43225,IPC,379,1,1
43226,IPC,354,1,1
43227,IPC,380,1,1
43227,IPC,454,1,2
43228,IPC,379,1,1
43229,IPC,379,1,1
43230,IPC,354,1,1
43231,IPC,323,1,1
43232,NDPS,21,1,1
43233,IPC,354,1,1
43234,NDPS,21,1,1
43235,IPC,379,1,1
43236,IPC,323,1,1
43237,IPC,392,1,1
43238,IPC,420,1,1
43239,IPC,380,1,1
43239,IPC,454,1,2
43240,IPC,420,1,1
43240,IPC,468,1,2
43241,IPC,379,1,1
43242,IT,66D,1,1
43243,IPC,498A,1,1
43243,DV,3,1,2
43244,IPC,323,1,1
43245,IPC,392,1,1
43246,NDPS,20,1,1
43247,IPC,498A,1,1
43247,DV,3,1,2
43248,IPC,392,1,1
43249,IPC,379,1,1
43250,IPC,354,1,1
43251,IPC,379,1,1
43252,IPC,380,1,1
43252,IPC,454,1,2
43253,IPC,302,1,1
43254,IPC,379,1,1
43255,IPC,379,1,1
43256,IPC,307,1,1
43257,IPC,392,1,1
43258,IPC,379,1,1
43259,IPC,302,1,1
43260,NDPS,20,1,1
43261,IPC,379,1,1
43262,IPC,323,1,1
43263,IPC,326,1,1
43264,IPC,323,1,1
43265,IPC,392,1,1
43266,SCST,3,1,1
43267,IPC,498A,1,1
43267,DV,3,1,2
43268,IPC,380,1,1
43268,IPC,454,1,2
43269,IPC,323,1,1
43270,IPC,392,1,1
43271,IPC,420,1,1
43271,IPC,468,1,2
43272,IPC,354,1,1
43273,SCST,3,1,1
43274,IPC,380,1,1
43274,IPC,454,1,2
43275,IPC,379,1,1
43276,IPC,379,1,1
43277,NDPS,20,1,1
43278,IPC,376,1,1
43279,IPC,326,1,1
43280,IPC,392,1,1
43281,IPC,354,1,1
43282,IPC,392,1,1
43283,IPC,307,1,1
43284,SCST,3,1,1
43285,IPC,380,1,1
43285,IPC,454,1,2
43286,IPC,323,1,1
43287,IPC,498A,1,1
43287,DV,3,1,2
43288,IT,66D,1,1
43289,IPC,376,1,1
43290,IPC,323,1,1
43291,IPC,326,1,1
43292,IPC,392,1,1
43293,IPC,420,1,1
43293,IPC,468,1,2
43294,IT,66D,1,1
43295,IPC,323,1,1
43296,IPC,392,1,1
43297,IPC,376,1,1
43298,IPC,379,1,1
43299,IPC,307,1,1
43300,IPC,302,1,1
43301,SCST,3,1,1
43302,IPC,326,1,1
43303,IPC,376,1,1
43304,IPC,379,1,1
43305,IPC,379,1,1
43306,NDPS,20,1,1
43307,IT,66C,1,1
43307,IT,66D,1,2
43308,IPC,380,1,1
43308,IPC,454,1,2
43309,SCST,3,1,1
43310,IPC,379,1,1
43311,IPC,420,1,1
43312,IPC,392,1,1
43313,IPC,379,1,1
43314,IPC,379,1,1
43315,IPC,323,1,1
43316,IPC,392,1,1
43317,IT,66D,1,1
43318,IPC,302,1,1
43319,IPC,326,1,1
43320,IPC,323,1,1
43321,IPC,392,1,1
43322,IPC,379,1,1
43323,SCST,3,1,1
43324,IPC,498A,1,1
43324,DV,3,1,2
43325,IPC,420,1,1
43326,IPC,326,1,1
43327,IPC,498A,1,1
43327,DV,3,1,2
43328,IPC,392,1,1
43329,IPC,420,1,1
43329,IPC,468,1,2
43330,IPC,420,1,1
43331,IPC,323,1,1
43332,IPC,302,1,1
43333,IPC,379,1,1
43334,IPC,420,1,1
43334,IPC,468,1,2
43335,IPC,323,1,1
43336,IPC,323,1,1
43337,IPC,420,1,1
43337,IPC,468,1,2
43338,IT,66D,1,1
43339,IPC,323,1,1
43340,IPC,420,1,1
43340,IPC,468,1,2
43341,IT,66C,1,1
43341,IT,66D,1,2
43342,IPC,326,1,1
43343,IPC,323,1,1
43344,IPC,326,1,1
43345,IPC,376,1,1
43346,IPC,376,1,1
43347,NDPS,21,1,1
43348,IPC,354,1,1
43349,IPC,498A,1,1
43349,DV,3,1,2
43350,IPC,380,1,1
43350,IPC,454,1,2
43351,IPC,379,1,1
43352,IPC,392,1,1
43353,IPC,420,1,1
43353,IPC,468,1,2
43354,IPC,498A,1,1
43354,DV,3,1,2
43355,IPC,392,1,1
43356,IPC,380,1,1
43356,IPC,454,1,2
43357,IT,66C,1,1
43357,IT,66D,1,2
43358,IPC,392,1,1
43359,IPC,307,1,1
43360,IPC,326,1,1
43361,IPC,307,1,1
43362,IPC,498A,1,1
43362,DV,3,1,2
43363,IT,66C,1,1
43363,IT,66D,1,2
43364,IPC,498A,1,1
43364,DV,3,1,2
43365,IPC,380,1,1
43365,IPC,454,1,2
43366,IPC,323,1,1
43367,IPC,326,1,1
43368,IPC,354,1,1
43369,IPC,326,1,1
43370,IPC,392,1,1
43371,IPC,379,1,1
43372,IPC,380,1,1
43372,IPC,454,1,2
43373,IPC,376,1,1
43374,IPC,307,1,1
43375,IPC,379,1,1
43376,IPC,323,1,1
43377,IPC,376,1,1
43378,IPC,302,1,1
43379,IPC,392,1,1
43380,IPC,307,1,1
43381,IPC,307,1,1
43382,IPC,420,1,1
43382,IPC,468,1,2
43383,IPC,379,1,1
43384,IPC,392,1,1
43385,IPC,392,1,1
43386,IT,66D,1,1
43387,IPC,379,1,1
43388,IPC,307,1,1
43389,IPC,302,1,1
43390,IPC,392,1,1
43391,IPC,392,1,1
43392,IPC,302,1,1
43393,SCST,3,1,1
43394,IT,66C,1,1
43394,IT,66D,1,2
43395,IPC,323,1,1
43396,IPC,323,1,1
43397,IPC,354,1,1
43398,IPC,392,1,1
43399,IPC,392,1,1
43400,IPC,379,1,1
43401,IPC,376,1,1
43402,IPC,302,1,1
43403,IPC,302,1,1
43404,IPC,420,1,1
43405,SCST,3,1,1
43406,IPC,323,1,1
43407,SCST,3,1,1
43408,IT,66D,1,1
43409,IPC,326,1,1
43410,IPC,323,1,1
43411,IPC,302,1,1
43412,IPC,302,1,1
43413,IPC,379,1,1
43414,IPC,307,1,1
43415,NDPS,21,1,1
43416,IT,66C,1,1
43416,IT,66D,1,2
43417,IPC,392,1,1
43418,IPC,307,1,1
43419,IPC,323,1,1
43420,IPC,379,1,1
43421,IPC,323,1,1
43422,IPC,379,1,1
43423,IPC,420,1,1
43423,IPC,468,1,2
43424,IPC,323,1,1
43425,IPC,354,1,1
43426,IPC,307,1,1
43427,IPC,323,1,1
43428,SCST,3,1,1
43429,SCST,3,1,1
43430,IPC,323,1,1
43431,SCST,3,1,1
43432,IPC,420,1,1
43433,IPC,498A,1,1
43433,DV,3,1,2
43434,IT,66C,1,1
43434,IT,66D,1,2
43435,IT,66D,1,1
43436,IPC,392,1,1
43437,IPC,380,1,1
43437,IPC,454,1,2
43438,IPC,498A,1,1
43438,DV,3,1,2
43439,IPC,323,1,1
43440,IPC,323,1,1
43441,IT,66C,1,1
43441,IT,66D,1,2
43442,IPC,307,1,1
43443,IPC,392,1,1
43444,IPC,379,1,1
43445,SCST,3,1,1
43446,IPC,323,1,1
43447,IPC,307,1,1
43448,IPC,392,1,1
43449,IPC,420,1,1
43450,IPC,379,1,1
43451,IPC,379,1,1
43452,IPC,420,1,1
43453,IPC,379,1,1
43454,IT,66C,1,1
43454,IT,66D,1,2
43455,NDPS,21,1,1
43456,IPC,323,1,1
43457,IPC,326,1,1
43458,IPC,379,1,1
43459,IPC,379,1,1
43460,IPC,392,1,1
43461,IPC,354,1,1
43462,IT,66C,1,1
43462,IT,66D,1,2
43463,IPC,323,1,1
43464,IT,66C,1,1
43464,IT,66D,1,2
43465,NDPS,21,1,1
43466,IPC,354,1,1
43467,IPC,307,1,1
43468,IPC,326,1,1
43469,IPC,323,1,1
43470,IPC,420,1,1
43470,IPC,468,1,2
43471,IPC,380,1,1
43471,IPC,454,1,2
43472,IPC,420,1,1
43473,IPC,392,1,1
43474,IPC,498A,1,1
43474,DV,3,1,2
43475,IPC,498A,1,1
43475,DV,3,1,2
43476,NDPS,20,1,1
43477,IPC,392,1,1
43478,IPC,379,1,1
43479,IPC,323,1,1
43480,IT,66C,1,1
43480,IT,66D,1,2
43481,SCST,3,1,1
43482,IT,66C,1,1
43482,IT,66D,1,2
43483,IPC,323,1,1
43484,IPC,354,1,1
43485,IPC,323,1,1
43486,IPC,323,1,1
43487,IPC,323,1,1
43488,IPC,323,1,1
43489,IPC,379,1,1
43490,SCST,3,1,1
43491,IT,66C,1,1
43491,IT,66D,1,2
43492,IPC,326,1,1
43493,IPC,326,1,1
43494,IPC,376,1,1
43495,IPC,392,1,1
43496,IPC,379,1,1
43497,IPC,323,1,1
43498,IPC,420,1,1
43498,IPC,468,1,2
43499,IPC,392,1,1
43500,IPC,323,1,1
43501,IPC,323,1,1
43502,IPC,323,1,1
43503,IPC,302,1,1
43504,IPC,323,1,1
43505,IPC,392,1,1
43506,IT,66C,1,1
43506,IT,66D,1,2
43507,IPC,376,1,1
43508,NDPS,21,1,1
43509,IPC,379,1,1
43510,IPC,354,1,1
43511,IPC,420,1,1
43512,IPC,392,1,1
43513,IPC,420,1,1
43513,IPC,468,1,2
43514,IPC,326,1,1
43515,IPC,380,1,1
43515,IPC,454,1,2
43516,SCST,3,1,1
43517,IPC,379,1,1
43518,IPC,323,1,1
43519,IT,66C,1,1
43519,IT,66D,1,2
43520,IPC,307,1,1
43521,IPC,302,1,1
43522,IPC,323,1,1
43523,IPC,498A,1,1
43523,DV,3,1,2
43524,SCST,3,1,1
43525,IPC,392,1,1
43526,IPC,379,1,1
43527,IPC,379,1,1
43528,IPC,307,1,1
43529,IPC,498A,1,1
43529,DV,3,1,2
43530,NDPS,20,1,1
43531,IPC,323,1,1
43532,IPC,392,1,1
43533,IPC,323,1,1
43534,IPC,302,1,1
43535,NDPS,20,1,1
43536,NDPS,20,1,1
43537,IPC,420,1,1
43537,IPC,468,1,2
43538,IPC,323,1,1
43539,IPC,380,1,1
43539,IPC,454,1,2
43540,IPC,420,1,1
43541,NDPS,20,1,1
43542,IPC,326,1,1
43543,IT,66C,1,1
43543,IT,66D,1,2
43544,NDPS,21,1,1
43545,IPC,498A,1,1
43545,DV,3,1,2
43546,IPC,376,1,1
43547,IPC,392,1,1
43548,IPC,379,1,1
43549,IT,66C,1,1
43549,IT,66D,1,2
43550,IPC,302,1,1
43551,IPC,323,1,1
43552,IPC,392,1,1
43553,IPC,379,1,1
43554,IPC,498A,1,1
43554,DV,3,1,2
43555,IPC,498A,1,1
43555,DV,3,1,2
43556,SCST,3,1,1
43557,IPC,379,1,1
43558,IPC,326,1,1
43559,IPC,392,1,1
43560,IPC,307,1,1
43561,IT,66C,1,1
43561,IT,66D,1,2
43562,IT,66D,1,1
43563,IPC,323,1,1
43564,IT,66C,1,1
43564,IT,66D,1,2
43565,IPC,420,1,1
43566,IPC,392,1,1
43567,IPC,323,1,1
43568,IPC,420,1,1
43569,IPC,354,1,1
43570,IT,66D,1,1
43571,IT,66D,1,1
43572,IPC,307,1,1
43573,IT,66C,1,1
43573,IT,66D,1,2
43574,IPC,498A,1,1
43574,DV,3,1,2
43575,IPC,420,1,1
43576,IPC,379,1,1
43577,IPC,354,1,1
43578,NDPS,20,1,1
43579,IPC,379,1,1
43580,IPC,380,1,1
43580,IPC,454,1,2
43581,NDPS,21,1,1
43582,IPC,354,1,1
43583,IPC,392,1,1
43584,IPC,376,1,1
43585,IPC,326,1,1
43586,IPC,302,1,1
43587,IPC,420,1,1
43588,IPC,392,1,1
43589,IPC,420,1,1
43589,IPC,468,1,2
43590,IT,66D,1,1
43591,NDPS,20,1,1
43592,IT,66D,1,1
