ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
26594,40414,1,2022-07-05,1,29,176,650,10,64858,1,0
26595,40415,1,2023-05-08,1,3,43,1069,8,64860,1,0
26596,40416,1,2024-09-03,1,13,122,419,8,64861,1,0
26597,40418,1,2022-08-12,1,28,175,1805,1,64865,1,0
26598,40420,1,2023-07-18,1,8,89,1465,1,64867,1,0
26599,40424,1,2022-11-19,1,1,18,1453,9,64873,1,0
26600,40427,2,2024-03-16,1,31,183,1871,8,64876,1,0
26601,40429,1,2023-05-15,1,8,87,175,9,64878,1,0
26602,40429,1,2023-06-04,1,8,87,175,9,64879,1,0
26603,40431,1,2023-01-21,1,15,132,1153,4,64882,1,0
26604,40432,2,2023-03-29,1,14,128,1748,9,64883,1,0
26605,40433,1,2024-08-01,1,1,7,1981,7,64884,1,0
26606,40435,1,2024-01-07,1,9,99,201,4,64886,1,0
26607,40436,1,2024-08-28,1,1,23,591,8,64887,1,0
26608,40437,1,2023-11-08,1,20,149,1788,6,64890,1,0
26609,40438,1,2023-05-22,1,18,143,516,2,64891,1,0
26610,40439,2,2024-07-09,1,9,94,935,7,64895,1,0
26611,40440,1,2022-04-13,1,11,109,329,2,64896,1,0
26612,40444,1,2024-06-12,1,31,182,978,4,64904,1,0
26613,40446,1,2023-04-04,1,24,162,23,8,64909,1,0
26614,40449,1,2024-10-28,1,4,60,376,5,64912,1,0
26615,40451,1,2024-06-12,1,18,141,1114,6,64918,1,0
26616,40451,2,2024-04-16,1,18,141,1114,6,64919,1,0
26617,40452,1,2023-05-08,1,28,175,1805,9,64920,1,0
26618,40455,1,2024-06-04,1,25,165,1772,1,64924,1,0
26619,40457,2,2022-10-20,1,10,104,1806,9,64926,1,0
26620,40458,1,2023-08-05,1,19,144,42,9,64928,1,0
26621,40459,1,2024-03-29,1,23,158,983,8,64930,1,0
26622,40461,1,2023-12-25,1,31,183,948,1,64933,1,0
26623,40461,2,2023-12-19,1,31,183,948,1,64934,1,0
26624,40463,1,2022-02-28,1,9,96,871,4,64938,1,0
26625,40464,1,2023-05-23,1,10,104,1456,3,64939,1,0
26626,40464,1,2023-05-07,1,10,104,1456,3,64940,1,0
26627,40465,1,2022-05-08,1,28,173,1330,9,64942,1,0
26628,40472,2,2024-10-11,1,9,95,1022,6,64953,1,0
26629,40472,1,2024-12-09,1,9,95,1022,6,64954,1,0
26630,40474,1,2022-10-29,1,24,163,1723,3,64956,1,0
26631,40474,1,2022-11-28,1,24,163,1723,3,64957,1,0
26632,40476,1,2025-02-04,1,29,178,979,4,64961,1,0
26633,40477,1,2024-01-25,1,16,136,454,3,64964,1,0
26634,40478,1,2024-01-28,1,6,78,170,10,64965,1,0
26635,40479,1,2024-10-31,1,15,131,33,8,64967,1,0
26636,40480,1,2022-10-23,1,12,119,767,10,64968,1,0
26637,40481,1,2022-11-17,1,2,38,1909,9,64969,1,0
26638,40482,1,2022-09-26,1,24,161,117,2,64970,1,0
26639,40484,1,2024-12-05,1,3,47,1619,6,64977,1,0
26640,40487,1,2023-06-04,1,1,8,1274,5,64981,1,0
26641,40488,1,2022-07-19,1,2,37,1694,9,64982,1,0
26642,40489,1,2024-02-08,1,26,169,694,7,64984,1,0
26643,40490,1,2022-05-08,1,5,69,1483,2,64986,1,0
26644,40491,1,2023-10-21,1,4,55,1234,8,64988,1,0
26645,40492,1,2022-01-20,1,9,100,67,5,64990,1,0
26646,40495,1,2023-01-02,1,13,123,1558,7,64993,1,0
26647,40496,1,2023-09-26,1,1,3,228,7,64995,1,0
26648,40497,2,2024-08-08,1,3,43,1782,1,64996,1,0
26649,40498,1,2023-04-17,1,1,13,467,9,64998,1,0
26650,40500,1,2022-10-07,1,13,123,1742,1,65000,1,0
26651,40501,2,2024-10-07,1,1,22,306,8,65001,1,0
26652,40503,1,2024-05-26,1,1,32,1751,3,65003,1,0
26653,40504,1,2024-01-19,1,1,10,1671,4,65004,1,1
26654,40504,1,2024-01-08,1,1,10,1671,4,65005,1,0
26655,40506,1,2024-09-09,1,9,95,1022,4,65009,1,0
26656,40507,1,2024-04-18,1,1,7,141,3,65013,1,0
26657,40508,1,2023-07-16,1,3,48,1152,7,65014,1,0
26658,40509,2,2022-05-31,1,5,70,597,4,65015,1,0
26659,40511,1,2022-09-14,1,2,38,1959,4,65020,1,0
26660,40511,1,2022-10-01,1,2,38,1959,4,65021,1,0
26661,40514,2,2024-07-15,1,9,98,274,5,65025,1,0
26662,40515,1,2024-11-13,1,28,174,692,10,65027,1,0
26663,40518,1,2022-10-30,1,18,143,812,3,65034,1,0
26664,40520,2,2022-11-01,1,1,11,1630,7,65036,1,0
26665,40522,1,2022-11-17,1,6,72,728,1,65039,1,0
26666,40523,1,2022-05-08,1,12,116,1814,5,65040,1,0
26667,40526,1,2022-12-31,1,1,1,1607,8,65044,1,0
26668,40528,1,2024-07-24,1,4,61,730,2,65046,1,0
26669,40529,1,2024-03-13,1,3,42,1390,5,65048,1,0
26670,40533,1,2023-10-31,1,20,148,1289,6,65052,1,0
26671,40534,1,2023-01-03,1,6,79,328,4,65056,1,0
26672,40535,1,2022-04-13,1,15,131,976,3,65057,1,0
26673,40536,1,2022-09-25,1,22,157,1358,10,65058,1,0
26674,40537,1,2024-10-06,1,17,140,1244,10,65060,1,0
26675,40539,1,2024-12-04,1,20,148,1289,2,65062,1,0
26676,40540,1,2024-08-01,1,3,45,870,10,65063,1,0
26677,40542,1,2023-07-07,1,14,128,900,7,65065,1,0
26678,40543,1,2024-07-19,1,10,103,1158,4,65066,1,0
26679,40545,1,2024-05-02,1,1,8,364,2,65070,1,0
26680,40546,1,2022-11-19,1,18,141,409,10,65071,1,0
26681,40547,1,2024-01-29,1,29,178,1631,8,65074,1,0
26682,40548,1,2023-12-16,1,1,23,361,7,65075,1,0
26683,40550,1,2023-08-22,1,30,179,1210,2,65079,1,0
26684,40552,1,2024-08-07,1,3,48,518,6,65081,1,0
26685,40553,1,2023-09-05,1,1,7,1617,10,65083,1,0
26686,40553,1,2023-10-03,1,1,7,1617,10,65084,1,0
26687,40558,1,2024-09-09,1,25,165,1772,6,65094,1,0
26688,40558,1,2024-07-03,1,25,165,1772,6,65095,1,0
26689,40559,1,2022-06-15,1,20,148,407,5,65096,1,0
26690,40560,1,2025-02-09,1,9,100,1338,9,65097,1,0
26691,40562,1,2022-09-27,1,29,178,791,2,65100,1,0
26692,40563,1,2024-06-21,1,9,100,394,7,65101,1,0
26693,40565,1,2022-06-16,1,18,141,409,5,65104,1,0
26694,40566,1,2022-04-24,1,18,141,389,9,65105,1,0
26695,40567,2,2023-03-22,1,2,36,1818,5,65107,1,0
26696,40567,1,2023-02-19,1,2,36,1818,5,65108,1,0
26697,40568,1,2023-02-23,1,5,69,924,3,65111,1,0
26698,40568,1,2022-12-31,1,5,69,924,3,65112,1,0
26699,40569,2,2023-04-17,1,14,128,1061,5,65113,1,0
26700,40570,1,2023-09-12,1,3,49,548,5,65114,1,0
26701,40571,1,2024-04-27,1,3,46,297,3,65115,1,0
26702,40572,1,2022-05-21,1,14,128,1748,3,65116,1,0
26703,40573,1,2024-05-23,1,1,11,661,7,65117,1,0
26704,40577,1,2023-03-02,1,6,79,1566,9,65121,1,0
26705,40578,1,2022-06-09,1,11,114,562,1,65122,1,0
26706,40579,1,2023-09-01,1,18,141,714,6,65123,1,0
26707,40579,1,2023-09-15,1,18,141,714,6,65124,1,0
26708,40581,1,2022-05-10,1,21,152,901,7,65126,1,0
26709,40584,1,2023-12-10,1,1,18,1453,9,65131,1,0
26710,40587,2,2024-06-07,1,12,115,739,8,65134,1,0
26711,40589,1,2023-03-27,1,1,22,306,6,65136,1,0
26712,40590,1,2023-08-06,1,6,76,1941,2,65137,1,0
26713,40593,1,2022-08-18,1,28,175,1951,4,65144,1,0
26714,40594,1,2022-05-04,1,13,124,1018,10,65145,1,0
26715,40595,1,2023-02-17,1,6,74,1704,8,65149,1,0
26716,40597,1,2024-11-30,1,8,90,242,1,65151,1,0
26717,40602,1,2023-08-14,1,14,125,520,1,65159,1,0
26718,40605,2,2023-10-03,1,1,26,466,6,65163,1,0
26719,40606,1,2022-03-06,1,3,48,573,3,65167,1,0
26720,40608,1,2023-06-30,1,15,130,194,10,65169,1,0
26721,40609,1,2022-05-29,1,25,164,1471,7,65173,1,0
26722,40609,1,2022-08-03,1,25,164,1471,7,65174,1,0
26723,40610,1,2024-05-20,1,1,2,1587,6,65175,1,0
26724,40611,1,2024-05-27,1,4,58,130,2,65176,1,0
26725,40613,1,2022-10-09,1,1,1,1930,8,65178,1,0
26726,40614,1,2023-03-05,1,6,78,170,7,65179,1,1
26727,40614,1,2023-01-22,1,6,78,170,7,65180,1,0
26728,40615,1,2022-09-07,1,19,146,911,6,65182,1,0
26729,40617,1,2025-01-20,1,11,112,908,8,65186,1,0
26730,40618,1,2024-01-23,1,8,90,830,8,65187,1,0
26731,40619,1,2024-07-28,1,1,25,1053,1,65189,1,0
26732,40620,1,2023-05-01,1,3,49,396,8,65190,1,0
26733,40621,1,2024-04-06,1,25,165,1772,4,65191,1,0
26734,40622,1,2022-04-04,1,7,82,1945,10,65192,1,0
26735,40623,1,2022-10-29,1,18,143,812,5,65193,1,0
26736,40623,1,2022-10-13,1,18,143,812,5,65194,1,0
26737,40624,1,2023-02-21,1,1,15,1151,10,65197,1,0
26738,40628,1,2024-08-18,1,28,175,344,7,65204,1,1
26739,40629,1,2024-03-15,1,1,19,509,1,65205,1,0
26740,40630,1,2024-11-14,1,7,81,941,4,65207,1,0
26741,40631,1,2022-08-16,1,18,143,1464,6,65208,1,0
26742,40634,1,2023-05-17,1,1,23,1312,4,65211,1,0
26743,40635,1,2022-09-03,1,10,107,958,7,65213,1,0
26744,40636,1,2022-11-02,1,2,39,932,3,65214,1,0
26745,40636,1,2022-10-24,1,2,39,932,3,65215,1,0
26746,40637,1,2022-11-24,1,7,85,1554,9,65216,1,0
26747,40638,1,2023-09-07,1,14,128,574,3,65217,1,0
26748,40638,1,2023-10-09,1,14,128,574,3,65218,1,0
26749,40639,1,2022-10-09,1,9,95,1022,3,65221,1,0
26750,40641,1,2024-05-06,1,1,20,1172,3,65223,1,0
26751,40642,2,2024-10-20,1,5,64,1333,2,65224,1,0
26752,40643,1,2023-10-12,1,4,59,6,10,65227,1,0
26753,40645,1,2022-10-11,1,7,83,1054,4,65232,1,0
26754,40647,1,2023-06-10,1,1,5,195,5,65235,1,0
26755,40647,1,2023-06-23,1,1,5,195,5,65236,1,0
26756,40650,1,2022-06-04,1,7,83,430,9,65241,1,0
26757,40651,1,2023-07-04,1,8,93,949,3,65243,1,0
26758,40652,1,2023-04-24,1,26,167,1598,4,65244,1,0
26759,40653,1,2023-06-15,1,16,137,1975,9,65245,1,0
26760,40654,1,2024-09-30,1,17,138,275,2,65246,1,0
26761,40655,2,2023-01-30,1,22,156,427,8,65247,1,0
26762,40656,1,2023-11-03,1,14,126,1775,9,65248,1,0
26763,40658,1,2023-11-30,1,28,174,205,10,65251,1,0
26764,40659,1,2022-11-15,1,16,137,1529,7,65253,1,0
26765,40660,2,2022-08-11,1,21,154,1062,5,65254,1,0
26766,40661,1,2024-10-27,1,1,25,1846,5,65255,1,0
26767,40664,1,2023-03-25,1,24,161,1766,10,65259,1,0
26768,40665,1,2025-02-02,1,11,108,1888,6,65260,1,0
26769,40666,1,2024-12-31,1,12,119,733,2,65261,1,0
26770,40668,1,2025-01-06,1,31,183,948,6,65263,1,0
26771,40669,1,2022-09-19,1,6,79,235,9,65264,1,0
26772,40670,1,2022-10-03,1,1,15,786,3,65266,1,0
26773,40672,1,2023-01-24,1,12,115,1657,8,65272,1,0
26774,40673,1,2022-11-18,1,5,64,778,7,65274,1,0
26775,40676,1,2024-02-10,1,1,18,1342,9,65279,1,0
26776,40677,1,2023-05-09,1,1,14,1166,6,65280,1,0
26777,40678,1,2022-09-29,1,9,96,1794,5,65281,1,0
26778,40678,2,2022-09-05,1,9,96,1794,5,65282,1,0
26779,40680,1,2024-05-23,1,12,117,138,10,65285,1,0
26780,40680,1,2024-05-18,1,12,117,138,10,65286,1,0
26781,40682,1,2023-02-03,1,1,10,846,9,65289,1,0
26782,40686,2,2022-07-19,1,19,145,312,7,65294,1,0
26783,40688,1,2023-12-11,1,30,179,1641,1,65297,1,0
26784,40688,1,2024-02-01,1,30,179,1641,1,65298,1,0
26785,40689,1,2023-03-07,1,15,133,216,5,65299,1,0
26786,40690,1,2022-09-12,1,1,9,1906,9,65302,1,0
26787,40691,1,2022-09-06,1,9,97,1362,8,65303,1,0
26788,40692,1,2023-03-28,1,23,159,289,7,65304,1,0
26789,40693,1,2023-01-03,1,22,156,1873,6,65305,1,0
26790,40694,1,2023-03-23,1,11,109,950,10,65306,1,0
26791,40695,1,2024-09-08,1,4,59,1591,3,65308,1,0
26792,40696,1,2023-08-28,1,2,33,267,5,65310,1,0
26793,40697,1,2023-01-25,1,21,152,348,4,65311,1,0
26794,40698,1,2022-03-23,1,10,105,431,10,65312,1,0
26795,40699,1,2023-10-27,1,28,174,205,5,65313,1,0
26796,40701,1,2023-10-27,1,17,140,942,8,65317,1,0
26797,40701,1,2023-11-19,1,17,140,942,8,65318,1,0
26798,40707,1,2023-01-21,1,4,53,1064,5,65327,1,0
26799,40708,1,2024-08-02,1,1,6,1581,6,65329,1,0
26800,40710,1,2022-11-25,1,9,95,982,2,65332,1,0
26801,40711,1,2023-03-21,1,31,182,1913,5,65335,1,0
26802,40712,1,2022-11-26,1,13,123,1791,9,65336,1,0
26803,40714,1,2024-08-19,1,20,150,1884,1,65338,1,0
26804,40716,1,2024-04-11,1,1,24,1990,3,65341,1,0
26805,40716,2,2024-05-21,1,1,24,1990,3,65342,1,0
26806,40717,1,2024-12-28,1,1,13,200,8,65343,1,0
26807,40718,1,2024-06-16,1,3,51,1348,6,65344,1,0
26808,40720,2,2022-09-12,1,1,28,39,6,65348,1,0
26809,40721,1,2023-09-05,1,1,3,738,10,65349,1,0
26810,40723,1,2024-10-30,1,5,62,1535,5,65352,1,0
26811,40724,1,2023-07-27,1,1,17,432,6,65353,1,0
26812,40725,1,2024-11-14,1,1,6,1581,6,65354,1,0
26813,40726,1,2022-12-13,1,5,66,1078,9,65356,1,0
26814,40728,1,2022-02-05,1,9,94,1902,4,65359,1,0
26815,40732,1,2024-12-23,1,4,56,777,4,65365,1,0
26816,40733,1,2024-11-16,1,2,33,1126,6,65369,1,0
26817,40733,1,2024-12-01,1,2,33,1126,6,65370,1,0
26818,40736,1,2025-01-18,1,21,153,825,5,65374,1,0
26819,40737,1,2023-03-15,1,26,169,47,2,65376,1,0
26820,40738,1,2022-05-23,1,11,108,1888,6,65377,1,1
26821,40739,1,2024-05-19,1,4,54,905,9,65378,1,0
26822,40740,1,2024-08-07,1,1,16,32,2,65379,1,0
26823,40742,2,2023-06-20,1,8,91,686,10,65381,1,0
26824,40744,1,2023-09-07,1,13,121,641,3,65387,1,0
26825,40745,1,2023-12-30,1,1,11,1180,1,65389,1,0
26826,40747,1,2023-02-09,1,1,23,404,9,65391,1,0
26827,40748,1,2024-08-14,1,24,163,1243,9,65395,1,0
26828,40749,1,2024-10-08,1,1,17,761,9,65397,1,0
26829,40752,1,2022-12-23,1,12,117,1507,7,65400,1,0
26830,40753,1,2023-11-03,1,24,162,750,7,65401,1,0
26831,40755,1,2024-01-25,1,5,69,1569,6,65406,1,0
26832,40756,1,2025-01-22,1,27,172,1049,5,65408,1,0
26833,40758,1,2023-06-12,1,15,133,1835,3,65412,1,0
26834,40762,2,2022-09-19,1,1,4,601,4,65416,1,0
26835,40763,2,2023-04-13,1,6,78,801,5,65418,1,0
26836,40764,2,2023-10-06,1,10,102,387,3,65419,1,0
26837,40766,1,2023-12-29,1,6,75,528,3,65421,1,0
26838,40767,2,2023-08-01,1,28,174,205,5,65423,1,0
26839,40770,2,2025-01-28,1,3,41,62,3,65430,1,0
26840,40772,1,2024-04-19,1,27,170,899,8,65434,1,0
26841,40775,1,2023-07-09,1,1,14,481,1,65439,1,0
26842,40775,1,2023-06-06,1,1,14,481,1,65440,1,0
26843,40777,1,2022-12-28,1,14,127,1203,1,65445,1,0
26844,40778,1,2023-06-14,1,1,10,251,6,65446,1,0
26845,40779,1,2022-07-20,1,24,161,1603,9,65447,1,0
26846,40780,1,2023-12-04,1,3,50,1760,6,65450,1,0
26847,40780,1,2023-11-22,1,3,50,1760,6,65451,1,0
26848,40782,1,2022-11-16,1,2,36,1092,1,65454,1,0
26849,40783,1,2024-08-16,1,13,121,1811,10,65456,1,0
26850,40785,1,2023-02-15,1,2,34,1714,5,65459,1,0
26851,40787,1,2022-05-31,1,31,184,1622,3,65462,1,0
26852,40789,1,2023-04-15,1,5,62,83,9,65465,1,0
26853,40793,1,2022-07-01,1,6,79,328,9,65475,1,0
26854,40794,1,2023-07-03,1,10,105,1427,10,65476,1,0
26855,40796,2,2024-03-18,1,14,129,561,6,65481,1,0
26856,40797,1,2022-11-10,1,3,51,1348,3,65483,1,0
26857,40798,2,2025-01-25,1,1,2,1684,1,65485,1,0
26858,40800,2,2023-12-15,1,1,28,485,8,65488,1,0
26859,40801,1,2023-03-01,1,1,7,1254,8,65489,1,0
26860,40802,1,2023-04-13,1,29,176,1664,8,65491,1,0
26861,40802,2,2023-04-05,1,29,176,1664,8,65492,1,0
26862,40804,1,2023-03-04,1,5,62,1992,1,65494,1,0
26863,40804,1,2023-02-01,1,5,62,1992,1,65495,1,0
26864,40806,1,2025-01-03,1,4,60,132,8,65497,1,0
26865,40807,2,2023-04-03,1,11,113,469,4,65498,1,0
26866,40810,1,2023-05-28,1,5,66,875,5,65501,1,0
26867,40811,1,2023-06-21,1,1,20,1023,6,65502,1,0
26868,40811,2,2023-07-31,1,1,20,1023,6,65503,1,0
26869,40812,1,2024-12-13,1,21,154,1659,1,65504,1,0
26870,40813,1,2023-09-12,1,10,107,222,2,65505,1,0
26871,40814,1,2022-01-29,1,1,7,141,8,65507,1,0
26872,40817,1,2023-09-28,1,5,65,1624,9,65513,1,0
26873,40818,1,2023-09-26,1,10,103,10,9,65514,1,0
26874,40819,1,2023-09-11,1,1,27,455,3,65516,1,0
26875,40820,2,2022-09-23,1,17,140,515,8,65517,1,0
26876,40823,1,2023-07-27,1,30,181,984,2,65521,1,0
26877,40824,1,2024-01-19,1,1,12,961,10,65522,1,0
26878,40825,1,2024-09-15,1,31,182,362,5,65523,1,0
26879,40826,2,2022-07-30,1,2,38,1308,9,65524,1,0
26880,40827,1,2023-02-23,1,26,167,351,10,65525,1,0
26881,40829,1,2024-11-27,1,4,55,1234,10,65527,1,0
26882,40829,1,2024-11-09,1,4,55,1234,10,65528,1,0
26883,40833,1,2023-11-21,1,11,112,1134,1,65532,1,0
26884,40835,1,2022-08-03,1,3,44,8,5,65534,1,0
26885,40837,1,2023-09-21,1,12,115,1657,9,65536,1,0
26886,40839,1,2022-03-29,1,1,31,1552,6,65540,1,0
26887,40840,1,2022-04-28,1,6,79,19,5,65541,1,0
26888,40842,1,2024-07-11,1,8,89,1315,4,65545,1,0
26889,40844,1,2024-03-14,1,11,110,546,6,65547,1,0
26890,40846,1,2022-11-23,1,3,48,502,1,65550,1,0
26891,40846,2,2022-12-10,1,3,48,502,1,65551,1,0
26892,40847,2,2022-06-29,1,15,130,682,1,65552,1,0
26893,40848,1,2023-06-20,1,13,124,1625,6,65553,1,0
26894,40850,1,2024-12-13,1,6,74,1424,9,65555,1,0
26895,40851,2,2022-08-24,1,4,60,376,8,65556,1,0
26896,40852,1,2024-03-31,1,1,20,1291,6,65558,1,0
26897,40853,1,2024-08-30,1,4,54,1351,10,65559,1,0
26898,40855,1,2022-04-21,1,8,87,231,4,65561,1,0
26899,40856,1,2024-03-17,1,15,133,216,4,65563,1,0
26900,40857,2,2024-09-15,1,11,111,1790,3,65566,1,0
26901,40857,2,2024-09-16,1,11,111,1790,3,65567,1,0
26902,40858,1,2024-03-11,1,12,116,94,10,65568,1,0
26903,40859,1,2023-08-19,1,30,180,1146,4,65569,1,0
26904,40860,1,2023-11-06,1,16,136,18,3,65573,1,0
26905,40861,2,2024-06-28,1,25,165,1772,5,65574,1,0
26906,40862,1,2022-05-03,1,10,107,674,10,65575,1,0
26907,40863,1,2023-04-05,1,7,85,999,7,65576,1,0
26908,40864,1,2024-04-04,1,10,104,1806,9,65577,1,0
26909,40864,2,2024-03-23,1,10,104,1806,9,65578,1,0
26910,40867,1,2024-10-14,1,6,73,697,10,65582,1,1
26911,40868,1,2024-11-18,1,15,132,539,7,65583,1,0
26912,40869,1,2022-10-22,1,1,27,1194,5,65584,1,0
26913,40870,1,2024-12-09,1,15,134,456,2,65585,1,0
26914,40871,1,2024-06-15,1,1,28,677,4,65586,1,0
26915,40872,1,2023-08-13,1,4,61,730,3,65588,1,0
26916,40873,1,2024-09-20,1,5,62,73,9,65589,1,0
26917,40874,2,2024-01-08,1,12,116,330,2,65591,1,0
26918,40877,1,2022-05-17,1,15,130,1385,7,65594,1,0
26919,40877,1,2022-07-14,1,15,130,1385,7,65595,1,0
26920,40879,1,2022-03-05,1,10,103,1158,8,65599,1,0
26921,40880,1,2024-01-25,1,26,168,583,4,65600,1,0
26922,40880,1,2024-01-24,1,26,168,583,4,65601,1,0
26923,40881,1,2023-12-04,1,10,106,938,6,65603,1,0
26924,40882,1,2023-08-30,1,13,120,844,5,65604,1,0
26925,40884,1,2022-07-20,1,8,88,1090,3,65607,1,0
26926,40885,1,2023-12-13,1,26,168,1534,1,65608,1,0
26927,40886,1,2023-02-21,1,28,174,1139,3,65610,1,0
26928,40888,1,2022-04-10,1,12,117,138,4,65613,1,0
26929,40890,1,2024-04-05,1,16,136,1582,5,65615,1,0
26930,40894,2,2025-01-09,1,15,134,261,3,65624,1,0
26931,40894,1,2025-01-06,1,15,134,261,3,65625,1,0
26932,40895,1,2023-05-30,1,5,62,193,6,65626,1,0
26933,40896,1,2022-03-03,1,4,56,1592,10,65628,1,0
26934,40897,2,2023-09-23,1,4,57,1311,4,65629,1,0
26935,40899,2,2022-02-28,1,1,8,1087,4,65632,1,0
26936,40900,1,2024-10-27,1,11,114,1396,6,65633,1,0
26937,40901,1,2022-06-29,1,29,178,791,10,65634,1,0
26938,40902,1,2023-10-05,1,6,76,997,2,65635,1,0
26939,40903,1,2022-09-08,1,23,159,587,3,65639,1,0
26940,40905,1,2022-08-27,1,30,181,552,4,65641,1,0
26941,40906,1,2024-03-25,1,1,23,1171,2,65642,1,0
26942,40906,1,2024-03-02,1,1,23,1171,2,65643,1,0
26943,40907,1,2023-12-30,1,13,121,757,5,65644,1,0
26944,40908,2,2023-05-10,1,5,69,428,3,65645,1,0
26945,40909,1,2023-10-09,1,30,179,1858,1,65646,1,0
26946,40910,1,2022-05-03,1,1,5,1876,1,65649,1,0
26947,40914,1,2022-10-24,1,8,91,1129,2,65654,1,0
26948,40915,1,2023-03-03,1,29,178,1631,3,65658,1,0
26949,40917,1,2023-12-07,1,1,24,118,7,65662,1,0
26950,40917,1,2023-12-30,1,1,24,118,7,65663,1,0
26951,40918,1,2023-06-24,1,14,128,1522,2,65664,1,0
26952,40919,1,2024-06-16,1,10,105,1427,5,65668,1,0
26953,40921,1,2023-04-13,1,31,183,420,5,65675,1,0
26954,40924,1,2025-02-09,1,16,137,965,9,65678,1,0
26955,40925,2,2023-03-14,1,24,162,1422,10,65679,1,0
26956,40926,2,2023-09-05,1,8,87,622,5,65680,1,0
26957,40928,1,2024-11-16,1,27,171,1088,9,65685,1,0
26958,40929,1,2022-07-05,1,1,13,1912,9,65686,1,0
26959,40931,1,2023-01-30,1,7,85,1639,1,65689,1,0
26960,40931,1,2023-03-25,1,7,85,1639,1,65690,1,0
26961,40932,1,2024-06-18,1,1,30,1823,6,65691,1,0
26962,40933,1,2025-02-23,1,19,146,34,3,65692,1,0
26963,40937,1,2024-08-24,1,7,86,994,3,65697,1,0
26964,40939,1,2022-08-03,1,3,49,610,10,65700,1,0
26965,40940,1,2024-12-31,1,3,41,1568,5,65702,1,0
26966,40942,2,2024-06-11,1,1,3,1217,6,65705,1,0
26967,40943,1,2023-09-22,1,6,78,1786,3,65707,1,0
26968,40944,1,2024-05-13,1,29,177,9,2,65708,1,0
26969,40944,1,2024-04-17,1,29,177,9,2,65709,1,0
26970,40945,2,2025-02-01,1,3,42,494,3,65710,1,0
26971,40946,2,2025-02-10,1,2,37,1694,8,65713,1,0
26972,40948,1,2023-06-07,1,23,159,121,7,65716,1,0
26973,40949,1,2024-06-13,1,21,153,710,10,65717,1,0
26974,40951,1,2022-04-16,1,2,38,1909,5,65720,1,0
26975,40952,1,2024-04-04,1,15,133,474,10,65723,1,0
26976,40954,1,2024-10-20,1,3,42,657,2,65727,1,0
26977,40955,2,2023-02-27,1,1,26,1682,7,65731,1,0
26978,40956,1,2022-12-30,1,5,66,863,9,65732,1,0
26979,40957,1,2024-07-10,1,1,2,3,7,65733,1,0
26980,40958,1,2024-11-25,1,8,87,175,8,65734,1,0
26981,40960,2,2023-02-26,1,22,155,1595,8,65736,1,0
26982,40961,2,2022-06-07,1,4,54,1518,10,65737,1,0
26983,40963,1,2025-02-26,1,18,142,107,10,65741,1,0
26984,40964,1,2024-02-13,1,4,60,132,9,65742,1,0
26985,40965,1,2023-05-10,1,21,153,825,10,65743,1,0
26986,40966,1,2022-11-26,1,20,148,1102,3,65744,1,0
26987,40968,1,2023-05-27,1,1,8,364,8,65747,1,0
26988,40969,1,2022-04-28,1,9,97,1190,7,65749,1,0
26989,40970,1,2023-10-31,1,14,125,1370,4,65753,1,0
26990,40971,1,2022-07-22,1,4,55,1276,8,65754,1,0
26991,40976,1,2023-12-28,1,29,178,826,2,65762,1,0
26992,40978,1,2022-04-03,1,13,120,1005,5,65764,1,0
26993,40978,1,2022-01-29,1,13,120,1005,5,65765,1,0
26994,40979,2,2024-03-09,1,1,10,1903,4,65766,1,0
26995,40980,2,2022-07-23,1,9,99,1272,2,65767,1,1
26996,40980,2,2022-06-16,1,9,99,1272,2,65768,1,0
26997,40983,1,2022-09-08,1,6,79,1074,9,65771,1,0
26998,40983,1,2022-07-13,1,6,79,1074,9,65772,1,0
26999,40984,1,2023-06-19,1,1,17,761,10,65774,1,0
27000,40988,1,2024-07-06,1,17,139,21,10,65779,1,0
27001,40990,1,2024-12-31,1,7,86,1298,10,65781,1,1
27002,40991,1,2022-12-04,1,11,109,359,9,65782,1,0
27003,40992,1,2023-03-28,1,6,72,24,2,65783,1,0
27004,40993,1,2024-08-29,1,1,30,468,3,65784,1,0
27005,40995,1,2022-06-12,1,6,72,1457,2,65787,1,0
27006,40995,1,2022-07-29,1,6,72,1457,2,65788,1,0
27007,40997,1,2022-11-15,1,4,53,1064,9,65791,1,0
27008,40999,1,2022-08-15,1,29,176,491,2,65793,1,0
27009,41000,1,2022-04-12,1,13,124,1072,1,65797,1,0
27010,41003,1,2022-08-12,1,4,58,1410,5,65802,1,0
27011,41003,1,2022-07-08,1,4,58,1410,5,65803,1,0
27012,41005,1,2022-12-30,1,27,172,1328,1,65805,1,0
27013,41006,1,2024-05-09,1,10,106,596,4,65806,1,0
27014,41007,2,2022-12-31,1,14,126,1263,9,65807,1,0
27015,41007,1,2023-01-02,1,14,126,1263,9,65808,1,0
27016,41009,1,2024-11-28,1,1,12,41,3,65811,1,0
27017,41010,2,2023-08-05,1,6,77,241,5,65813,1,0
27018,41012,1,2023-08-25,1,12,117,95,8,65818,1,0
27019,41013,1,2024-03-16,1,2,38,554,8,65820,1,0
27020,41014,1,2024-06-28,1,13,121,676,9,65822,1,0
